 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  26. 6.    Time:  20:18: 6
 Units: L = cm   , T = hours, M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

     677.0000  0.00000E+00  0.00000E+00  0.60556E-06  0.00000E+00 -0.19417E-02 -0.37330E+00  0.00000E+00 -0.37331E+00  0.00000E+00 -0.21618E+01 -0.28442E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36613E+02  0.17900E+01  0.14168E+01   1495  0.00000E+00      0.000
     677.5000  0.00000E+00  0.00000E+00  0.70107E-06  0.00000E+00 -0.19320E-02 -0.37330E+00  0.00000E+00 -0.37331E+00  0.00000E+00 -0.21628E+01 -0.28432E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36612E+02  0.17900E+01  0.14168E+01   1496  0.00000E+00      0.000
     678.0000  0.00000E+00  0.00000E+00  0.78626E-06  0.00000E+00 -0.19223E-02 -0.37330E+00  0.00000E+00 -0.37331E+00  0.00000E+00 -0.21637E+01 -0.28424E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36611E+02  0.17900E+01  0.14168E+01   1497  0.00000E+00      0.000
     678.5000  0.00000E+00  0.00000E+00  0.87004E-06  0.00000E+00 -0.19125E-02 -0.37330E+00  0.00000E+00 -0.37331E+00  0.00000E+00 -0.21647E+01 -0.28415E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36610E+02  0.17900E+01  0.14168E+01   1498  0.00000E+00      0.000
     679.0000  0.00000E+00  0.00000E+00  0.94607E-06  0.00000E+00 -0.19029E-02 -0.37330E+00  0.00000E+00 -0.37331E+00  0.00000E+00 -0.21656E+01 -0.28407E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36609E+02  0.17900E+01  0.14168E+01   1499  0.00000E+00      0.000
     679.5000 -0.10000E-01  0.00000E+00 -0.99985E-02  0.00000E+00 -0.18931E-02 -0.37830E+00  0.00000E+00 -0.37830E+00  0.00000E+00 -0.21666E+01 -0.27792E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36613E+02  0.17950E+01  0.14168E+01   1503  0.00000E+00      0.000
     680.0000 -0.10000E-01  0.00000E+00 -0.10000E-01  0.00000E+00 -0.18834E-02 -0.38330E+00  0.00000E+00 -0.38331E+00  0.00000E+00 -0.21675E+01 -0.27535E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36618E+02  0.18000E+01  0.14168E+01   1505  0.00000E+00      0.000
     680.5000  0.00000E+00  0.00000E+00  0.26882E-06  0.00000E+00 -0.18735E-02 -0.38330E+00  0.00000E+00 -0.38330E+00  0.00000E+00 -0.21685E+01 -0.27906E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36617E+02  0.18000E+01  0.14168E+01   1507  0.00000E+00      0.000
     681.0000  0.00000E+00  0.00000E+00  0.77303E-06  0.00000E+00 -0.18639E-02 -0.38330E+00  0.00000E+00 -0.38330E+00  0.00000E+00 -0.21694E+01 -0.27994E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36616E+02  0.18000E+01  0.14168E+01   1508  0.00000E+00      0.000
     681.5000  0.37000E-02  0.00000E+00  0.37012E-02  0.00000E+00 -0.18541E-02 -0.38145E+00  0.00000E+00 -0.38145E+00  0.00000E+00 -0.21703E+01 -0.28264E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36613E+02  0.18000E+01  0.14186E+01   1509  0.00000E+00      0.000
     682.0000  0.37000E-02  0.00000E+00  0.36997E-02  0.00000E+00 -0.18444E-02 -0.37960E+00  0.00000E+00 -0.37960E+00  0.00000E+00 -0.21712E+01 -0.28382E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36610E+02  0.18000E+01  0.14205E+01   1510  0.00000E+00      0.000
     682.5000  0.50000E-02  0.00000E+00  0.49994E-02  0.00000E+00 -0.18346E-02 -0.37710E+00  0.00000E+00 -0.37710E+00  0.00000E+00 -0.21722E+01 -0.28570E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36607E+02  0.18000E+01  0.14230E+01   1511  0.00000E+00      0.000
     683.0000  0.50000E-02  0.00000E+00  0.49999E-02  0.00000E+00 -0.18248E-02 -0.37460E+00  0.00000E+00 -0.37460E+00  0.00000E+00 -0.21731E+01 -0.28683E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36603E+02  0.18000E+01  0.14255E+01   1512  0.00000E+00      0.000
     683.5000  0.61000E-02  0.00000E+00  0.60998E-02  0.00000E+00 -0.18150E-02 -0.37155E+00  0.00000E+00 -0.37155E+00  0.00000E+00 -0.21740E+01 -0.28856E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36599E+02  0.18000E+01  0.14285E+01   1513  0.00000E+00      0.000
     684.0000  0.61000E-02  0.00000E+00  0.60992E-02  0.00000E+00 -0.18052E-02 -0.36850E+00  0.00000E+00 -0.36850E+00  0.00000E+00 -0.21749E+01 -0.28970E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36595E+02  0.18000E+01  0.14316E+01   1514  0.00000E+00      0.000
     684.5000  0.91000E-02  0.00000E+00  0.90991E-02  0.00000E+00 -0.17953E-02 -0.36395E+00  0.00000E+00 -0.36396E+00  0.00000E+00 -0.21758E+01 -0.29261E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36590E+02  0.18000E+01  0.14361E+01   1515  0.00000E+00      0.000
     685.0000  0.91000E-02  0.00000E+00  0.91003E-02  0.00000E+00 -0.17854E-02 -0.35940E+00  0.00000E+00 -0.35941E+00  0.00000E+00 -0.21767E+01 -0.29442E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36584E+02  0.18000E+01  0.14407E+01   1516  0.00000E+00      0.000
     685.5000  0.10600E-01  0.00000E+00  0.10600E-01  0.00000E+00 -0.17756E-02 -0.35410E+00  0.00000E+00 -0.35410E+00  0.00000E+00 -0.21776E+01 -0.29699E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36578E+02  0.18000E+01  0.14460E+01   1517  0.00000E+00      0.000
     686.0000  0.10600E-01  0.00000E+00  0.10599E-01  0.00000E+00 -0.17658E-02 -0.34880E+00  0.00000E+00 -0.34881E+00  0.00000E+00 -0.21784E+01 -0.29878E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36572E+02  0.18000E+01  0.14513E+01   1518  0.00000E+00      0.000
     686.5000  0.91000E-02  0.00000E+00  0.91006E-02  0.00000E+00 -0.17558E-02 -0.34425E+00  0.00000E+00 -0.34426E+00  0.00000E+00 -0.21793E+01 -0.29943E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36567E+02  0.18000E+01  0.14558E+01   1519  0.00000E+00      0.000
     687.0000  0.91000E-02  0.00000E+00  0.90993E-02  0.00000E+00 -0.17460E-02 -0.33970E+00  0.00000E+00 -0.33971E+00  0.00000E+00 -0.21802E+01 -0.30049E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36561E+02  0.18000E+01  0.14604E+01   1520  0.00000E+00      0.000
     687.5000  0.43000E-02  0.00000E+00  0.43010E-02  0.00000E+00 -0.17362E-02 -0.33755E+00  0.00000E+00 -0.33755E+00  0.00000E+00 -0.21811E+01 -0.29840E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36558E+02  0.18000E+01  0.14625E+01   1521  0.00000E+00      0.000
     688.0000  0.43000E-02  0.00000E+00  0.43008E-02  0.00000E+00 -0.17263E-02 -0.33540E+00  0.00000E+00 -0.33540E+00  0.00000E+00 -0.21819E+01 -0.29786E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36555E+02  0.18000E+01  0.14647E+01   1522  0.00000E+00      0.000
     688.5000  0.14000E-02  0.00000E+00  0.13999E-02  0.00000E+00 -0.17166E-02 -0.33470E+00  0.00000E+00 -0.33470E+00  0.00000E+00 -0.21828E+01 -0.29570E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36554E+02  0.18000E+01  0.14654E+01   1523  0.00000E+00      0.000
     689.0000  0.14000E-02  0.00000E+00  0.13987E-02  0.00000E+00 -0.17067E-02 -0.33400E+00  0.00000E+00 -0.33401E+00  0.00000E+00 -0.21836E+01 -0.29488E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36552E+02  0.18000E+01  0.14661E+01   1524  0.00000E+00      0.000
     689.5000  0.40000E-03  0.00000E+00  0.39979E-03  0.00000E+00 -0.16969E-02 -0.33380E+00  0.00000E+00 -0.33381E+00  0.00000E+00 -0.21845E+01 -0.29352E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36551E+02  0.18000E+01  0.14663E+01   1525  0.00000E+00      0.000
     690.0000  0.40000E-03  0.00000E+00  0.40047E-03  0.00000E+00 -0.16872E-02 -0.33360E+00  0.00000E+00 -0.33361E+00  0.00000E+00 -0.21853E+01 -0.29280E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36550E+02  0.18000E+01  0.14665E+01   1526  0.00000E+00      0.000
     690.5000  0.40000E-03  0.00000E+00  0.40096E-03  0.00000E+00 -0.16774E-02 -0.33340E+00  0.00000E+00 -0.33340E+00  0.00000E+00 -0.21862E+01 -0.29218E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36549E+02  0.18000E+01  0.14667E+01   1527  0.00000E+00      0.000
     691.0000  0.40000E-03  0.00000E+00  0.39878E-03  0.00000E+00 -0.16677E-02 -0.33320E+00  0.00000E+00 -0.33321E+00  0.00000E+00 -0.21870E+01 -0.29170E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36548E+02  0.18000E+01  0.14669E+01   1528  0.00000E+00      0.000
     691.5000  0.16000E-02  0.00000E+00  0.16007E-02  0.00000E+00 -0.16580E-02 -0.33240E+00  0.00000E+00 -0.33240E+00  0.00000E+00 -0.21878E+01 -0.29207E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36546E+02  0.18000E+01  0.14677E+01   1529  0.00000E+00      0.000
     692.0000  0.16000E-02  0.00000E+00  0.16006E-02  0.00000E+00 -0.16483E-02 -0.33160E+00  0.00000E+00 -0.33160E+00  0.00000E+00 -0.21887E+01 -0.29204E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36545E+02  0.18000E+01  0.14685E+01   1530  0.00000E+00      0.000
     692.5000  0.10000E-02  0.00000E+00  0.99927E-03  0.00000E+00 -0.16386E-02 -0.33110E+00  0.00000E+00 -0.33110E+00  0.00000E+00 -0.21895E+01 -0.29165E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36543E+02  0.18000E+01  0.14690E+01   1531  0.00000E+00      0.000
     693.0000  0.10000E-02  0.00000E+00  0.10011E-02  0.00000E+00 -0.16291E-02 -0.33060E+00  0.00000E+00 -0.33060E+00  0.00000E+00 -0.21903E+01 -0.29146E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36542E+02  0.18000E+01  0.14695E+01   1532  0.00000E+00      0.000
     693.5000  0.00000E+00  0.00000E+00 -0.11964E-05  0.00000E+00 -0.16194E-02 -0.33060E+00  0.00000E+00 -0.33060E+00  0.00000E+00 -0.21911E+01 -0.29064E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36541E+02  0.18000E+01  0.14695E+01   1533  0.00000E+00      0.000
     694.0000  0.00000E+00  0.00000E+00 -0.12095E-07  0.00000E+00 -0.16100E-02 -0.33060E+00  0.00000E+00 -0.33060E+00  0.00000E+00 -0.21919E+01 -0.29024E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36540E+02  0.18000E+01  0.14695E+01   1534  0.00000E+00      0.000
     694.5000  0.00000E+00  0.00000E+00 -0.21651E-06  0.00000E+00 -0.16006E-02 -0.33060E+00  0.00000E+00 -0.33061E+00  0.00000E+00 -0.21927E+01 -0.28987E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36540E+02  0.18000E+01  0.14695E+01   1535  0.00000E+00      0.000
     695.0000  0.00000E+00  0.00000E+00  0.39591E-06  0.00000E+00 -0.15911E-02 -0.33060E+00  0.00000E+00 -0.33060E+00  0.00000E+00 -0.21935E+01 -0.28959E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36539E+02  0.18000E+01  0.14695E+01   1536  0.00000E+00      0.000
     695.5000  0.00000E+00  0.00000E+00  0.10026E-05  0.00000E+00 -0.15816E-02 -0.33060E+00  0.00000E+00 -0.33060E+00  0.00000E+00 -0.21943E+01 -0.28933E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36538E+02  0.18000E+01  0.14695E+01   1537  0.00000E+00      0.000
     696.0000  0.00000E+00  0.00000E+00 -0.12664E-05  0.00000E+00 -0.15723E-02 -0.33060E+00  0.00000E+00 -0.33060E+00  0.00000E+00 -0.21951E+01 -0.28910E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36537E+02  0.18000E+01  0.14695E+01   1538  0.00000E+00      0.000
     696.5000  0.00000E+00  0.00000E+00 -0.92055E-06  0.00000E+00 -0.15630E-02 -0.33060E+00  0.00000E+00 -0.33061E+00  0.00000E+00 -0.21959E+01 -0.28890E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36536E+02  0.18000E+01  0.14695E+01   1539  0.00000E+00      0.000
     697.0000  0.00000E+00  0.00000E+00 -0.63606E-06  0.00000E+00 -0.15538E-02 -0.33060E+00  0.00000E+00 -0.33061E+00  0.00000E+00 -0.21966E+01 -0.28871E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36536E+02  0.18000E+01  0.14695E+01   1540  0.00000E+00      0.000
     697.5000  0.00000E+00  0.00000E+00 -0.39765E-06  0.00000E+00 -0.15445E-02 -0.33060E+00  0.00000E+00 -0.33061E+00  0.00000E+00 -0.21974E+01 -0.28854E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36535E+02  0.18000E+01  0.14695E+01   1541  0.00000E+00      0.000
     698.0000  0.00000E+00  0.00000E+00 -0.19002E-06  0.00000E+00 -0.15353E-02 -0.33060E+00  0.00000E+00 -0.33061E+00  0.00000E+00 -0.21982E+01 -0.28839E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36534E+02  0.18000E+01  0.14695E+01   1542  0.00000E+00      0.000
     698.5000  0.00000E+00  0.00000E+00 -0.14404E-07  0.00000E+00 -0.15261E-02 -0.33060E+00  0.00000E+00 -0.33061E+00  0.00000E+00 -0.21989E+01 -0.28824E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36533E+02  0.18000E+01  0.14695E+01   1543  0.00000E+00      0.000
     699.0000  0.00000E+00  0.00000E+00  0.14576E-06  0.00000E+00 -0.15170E-02 -0.33060E+00  0.00000E+00 -0.33061E+00  0.00000E+00 -0.21997E+01 -0.28811E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36533E+02  0.18000E+01  0.14695E+01   1544  0.00000E+00      0.000
     699.5000  0.00000E+00  0.00000E+00  0.28413E-06  0.00000E+00 -0.15079E-02 -0.33060E+00  0.00000E+00 -0.33061E+00  0.00000E+00 -0.22005E+01 -0.28798E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36532E+02  0.18000E+01  0.14695E+01   1545  0.00000E+00      0.000
     700.0000  0.00000E+00  0.00000E+00  0.40837E-06  0.00000E+00 -0.14989E-02 -0.33060E+00  0.00000E+00 -0.33061E+00  0.00000E+00 -0.22012E+01 -0.28787E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36531E+02  0.18000E+01  0.14695E+01   1546  0.00000E+00      0.000
     700.5000  0.00000E+00  0.00000E+00  0.52229E-06  0.00000E+00 -0.14899E-02 -0.33060E+00  0.00000E+00 -0.33061E+00  0.00000E+00 -0.22019E+01 -0.28776E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36530E+02  0.18000E+01  0.14695E+01   1547  0.00000E+00      0.000
     701.0000  0.00000E+00  0.00000E+00  0.62210E-06  0.00000E+00 -0.14810E-02 -0.33060E+00  0.00000E+00 -0.33061E+00  0.00000E+00 -0.22027E+01 -0.28765E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36530E+02  0.18000E+01  0.14695E+01   1548  0.00000E+00      0.000
     701.5000  0.00000E+00  0.00000E+00  0.71799E-06  0.00000E+00 -0.14721E-02 -0.33060E+00  0.00000E+00 -0.33060E+00  0.00000E+00 -0.22034E+01 -0.28755E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36529E+02  0.18000E+01  0.14695E+01   1549  0.00000E+00      0.000
     702.0000  0.00000E+00  0.00000E+00  0.79979E-06  0.00000E+00 -0.14632E-02 -0.33060E+00  0.00000E+00 -0.33060E+00  0.00000E+00 -0.22042E+01 -0.28746E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36528E+02  0.18000E+01  0.14695E+01   1550  0.00000E+00      0.000
     702.5000  0.00000E+00  0.00000E+00  0.87767E-06  0.00000E+00 -0.14543E-02 -0.33060E+00  0.00000E+00 -0.33060E+00  0.00000E+00 -0.22049E+01 -0.28738E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36527E+02  0.18000E+01  0.14695E+01   1551  0.00000E+00      0.000
     703.0000  0.00000E+00  0.00000E+00  0.95166E-06  0.00000E+00 -0.14455E-02 -0.33060E+00  0.00000E+00 -0.33060E+00  0.00000E+00 -0.22056E+01 -0.28729E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36527E+02  0.18000E+01  0.14695E+01   1552  0.00000E+00      0.000
     703.5000  0.00000E+00  0.00000E+00  0.10167E-05  0.00000E+00 -0.14366E-02 -0.33060E+00  0.00000E+00 -0.33060E+00  0.00000E+00 -0.22063E+01 -0.28722E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36526E+02  0.18000E+01  0.14695E+01   1553  0.00000E+00      0.000
     704.0000  0.00000E+00  0.00000E+00  0.10778E-05  0.00000E+00 -0.14279E-02 -0.33060E+00  0.00000E+00 -0.33060E+00  0.00000E+00 -0.22070E+01 -0.28714E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36525E+02  0.18000E+01  0.14695E+01   1554  0.00000E+00      0.000
     704.5000  0.90000E-03  0.00000E+00  0.89914E-03  0.00000E+00 -0.14191E-02 -0.33015E+00  0.00000E+00 -0.33015E+00  0.00000E+00 -0.22077E+01 -0.28763E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36524E+02  0.18000E+01  0.14699E+01   1555  0.00000E+00      0.000
     705.0000  0.90000E-03  0.00000E+00  0.89943E-03  0.00000E+00 -0.14103E-02 -0.32970E+00  0.00000E+00 -0.32970E+00  0.00000E+00 -0.22085E+01 -0.28779E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36523E+02  0.18000E+01  0.14704E+01   1556  0.00000E+00      0.000
     705.5000  0.48000E-02  0.00000E+00  0.48011E-02  0.00000E+00 -0.14017E-02 -0.32730E+00  0.00000E+00 -0.32730E+00  0.00000E+00 -0.22092E+01 -0.29032E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36520E+02  0.18000E+01  0.14728E+01   1557  0.00000E+00      0.000
     706.0000  0.48000E-02  0.00000E+00  0.48010E-02  0.00000E+00 -0.13930E-02 -0.32490E+00  0.00000E+00 -0.32490E+00  0.00000E+00 -0.22098E+01 -0.29155E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36517E+02  0.18000E+01  0.14752E+01   1558  0.00000E+00      0.000
     706.5000  0.73000E-02  0.00000E+00  0.72990E-02  0.00000E+00 -0.13844E-02 -0.32125E+00  0.00000E+00 -0.32125E+00  0.00000E+00 -0.22105E+01 -0.29418E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36512E+02  0.18000E+01  0.14788E+01   1559  0.00000E+00      0.000
     707.0000  0.73000E-02  0.00000E+00  0.72991E-02  0.00000E+00 -0.13757E-02 -0.31760E+00  0.00000E+00 -0.31760E+00  0.00000E+00 -0.22112E+01 -0.29566E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36508E+02  0.18000E+01  0.14825E+01   1560  0.00000E+00      0.000
     707.5000  0.92000E-02  0.00000E+00  0.92005E-02  0.00000E+00 -0.13672E-02 -0.31300E+00  0.00000E+00 -0.31300E+00  0.00000E+00 -0.22119E+01 -0.29827E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36503E+02  0.18000E+01  0.14871E+01   1561  0.00000E+00      0.000
     708.0000  0.92000E-02  0.00000E+00  0.91999E-02  0.00000E+00 -0.13585E-02 -0.30840E+00  0.00000E+00 -0.30840E+00  0.00000E+00 -0.22126E+01 -0.29992E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36498E+02  0.18000E+01  0.14917E+01   1562  0.00000E+00      0.000
     708.5000  0.10500E-01  0.00000E+00  0.10500E-01  0.00000E+00 -0.13500E-02 -0.30315E+00  0.00000E+00 -0.30315E+00  0.00000E+00 -0.22133E+01 -0.30234E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36492E+02  0.18000E+01  0.14969E+01   1563  0.00000E+00      0.000
     709.0000  0.10500E-01  0.00000E+00  0.10499E-01  0.00000E+00 -0.13413E-02 -0.29790E+00  0.00000E+00 -0.29790E+00  0.00000E+00 -0.22139E+01 -0.30404E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36486E+02  0.18000E+01  0.15022E+01   1564  0.00000E+00      0.000
     709.5000  0.10700E-01  0.00000E+00  0.10699E-01  0.00000E+00 -0.13329E-02 -0.29255E+00  0.00000E+00 -0.29255E+00  0.00000E+00 -0.22146E+01 -0.30578E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36480E+02  0.18000E+01  0.15075E+01   1565  0.00000E+00      0.000
     710.0000  0.10700E-01  0.00000E+00  0.10701E-01  0.00000E+00 -0.13244E-02 -0.28720E+00  0.00000E+00 -0.28720E+00  0.00000E+00 -0.22153E+01 -0.30726E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36474E+02  0.18000E+01  0.15129E+01   1566  0.00000E+00      0.000
     710.5000  0.91000E-02  0.00000E+00  0.90999E-02  0.00000E+00 -0.13159E-02 -0.28265E+00  0.00000E+00 -0.28265E+00  0.00000E+00 -0.22159E+01 -0.30753E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36468E+02  0.18000E+01  0.15174E+01   1567  0.00000E+00      0.000
     711.0000  0.91000E-02  0.00000E+00  0.91011E-02  0.00000E+00 -0.13074E-02 -0.27810E+00  0.00000E+00 -0.27810E+00  0.00000E+00 -0.22166E+01 -0.30836E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36463E+02  0.18000E+01  0.15220E+01   1568  0.00000E+00      0.000
     711.5000  0.56000E-02  0.00000E+00  0.55990E-02  0.00000E+00 -0.12990E-02 -0.27530E+00  0.00000E+00 -0.27530E+00  0.00000E+00 -0.22172E+01 -0.30681E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36460E+02  0.18000E+01  0.15248E+01   1569  0.00000E+00      0.000
     712.0000  0.56000E-02  0.00000E+00  0.56004E-02  0.00000E+00 -0.12905E-02 -0.27250E+00  0.00000E+00 -0.27250E+00  0.00000E+00 -0.22179E+01 -0.30650E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36456E+02  0.18000E+01  0.15276E+01   1570  0.00000E+00      0.000
     712.5000  0.18000E-02  0.00000E+00  0.18001E-02  0.00000E+00 -0.12823E-02 -0.27160E+00  0.00000E+00 -0.27160E+00  0.00000E+00 -0.22185E+01 -0.30389E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36455E+02  0.18000E+01  0.15285E+01   1571  0.00000E+00      0.000
     713.0000  0.18000E-02  0.00000E+00  0.18007E-02  0.00000E+00 -0.12738E-02 -0.27070E+00  0.00000E+00 -0.27070E+00  0.00000E+00 -0.22192E+01 -0.30278E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36453E+02  0.18000E+01  0.15294E+01   1572  0.00000E+00      0.000
     713.5000  0.27000E-02  0.00000E+00  0.27009E-02  0.00000E+00 -0.12655E-02 -0.26935E+00  0.00000E+00 -0.26935E+00  0.00000E+00 -0.22198E+01 -0.30255E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36451E+02  0.18000E+01  0.15307E+01   1573  0.00000E+00      0.000
     714.0000  0.27000E-02  0.00000E+00  0.26997E-02  0.00000E+00 -0.12572E-02 -0.26800E+00  0.00000E+00 -0.26800E+00  0.00000E+00 -0.22204E+01 -0.30221E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36449E+02  0.18000E+01  0.15321E+01   1574  0.00000E+00      0.000
     714.5000  0.29000E-02  0.00000E+00  0.29006E-02  0.00000E+00 -0.12490E-02 -0.26655E+00  0.00000E+00 -0.26655E+00  0.00000E+00 -0.22210E+01 -0.30211E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36447E+02  0.18000E+01  0.15335E+01   1575  0.00000E+00      0.000
     715.0000  0.29000E-02  0.00000E+00  0.29010E-02  0.00000E+00 -0.12408E-02 -0.26510E+00  0.00000E+00 -0.26510E+00  0.00000E+00 -0.22217E+01 -0.30197E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36445E+02  0.18000E+01  0.15350E+01   1576  0.00000E+00      0.000
     715.5000  0.27000E-02  0.00000E+00  0.26994E-02  0.00000E+00 -0.12325E-02 -0.26375E+00  0.00000E+00 -0.26375E+00  0.00000E+00 -0.22223E+01 -0.30173E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36443E+02  0.18000E+01  0.15363E+01   1577  0.00000E+00      0.000
     716.0000  0.27000E-02  0.00000E+00  0.26997E-02  0.00000E+00 -0.12244E-02 -0.26240E+00  0.00000E+00 -0.26240E+00  0.00000E+00 -0.22229E+01 -0.30160E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36441E+02  0.18000E+01  0.15377E+01   1578  0.00000E+00      0.000
     716.5000  0.15000E-02  0.00000E+00  0.15001E-02  0.00000E+00 -0.12163E-02 -0.26165E+00  0.00000E+00 -0.26165E+00  0.00000E+00 -0.22235E+01 -0.30069E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.36440E+02  0.18000E+01  0.15384E+01   1579  0.00000E+00      0.000
