Pcp_File_Version=4
    3
    1  0.000000e+000  1.000000e+000  1.000000e+000
    2 -6.000000e+000  8.000000e+000  8.000000e+000
    3 -1.000000e+002  8.000000e+001  1.000000e+000
   81    0    0    1 x         h      Mat  Lay      Beta           Axz            Bxz            Dxz          Temp          Conc 
   37  -8.400000e+000  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   38  -9.080000e+000  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   39  -9.820000e+000  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   40  -1.060000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   41  -1.150000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   42  -1.240000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   43  -1.340000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   44  -1.450000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   45  -1.570000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   46  -1.690000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   47  -1.810000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   48  -1.940000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   49  -2.080000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   50  -2.230000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   51  -2.380000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   52  -2.540000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   53  -2.710000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   54  -2.880000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   55  -3.060000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   56  -3.240000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   57  -3.440000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   58  -3.630000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   59  -3.840000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   60  -4.050000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   61  -4.270000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   62  -4.490000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   63  -4.720000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   64  -4.960000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   65  -5.210000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   66  -5.460000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   67  -5.710000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   68  -5.980000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   69  -6.250000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   70  -6.520000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   71  -6.810000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   72  -7.100000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   73  -7.390000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   74  -7.700000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   75  -8.010000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   76  -8.320000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   77  -8.640000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   78  -8.970000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   79  -9.310000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   80  -9.650000e+001  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
   81  -1.000000e+002  -1.910205e+002   1   1   0.000000e+000   1.000000e+000   1.000000e+000   1.000000e+000
              
    1
   32
