 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  26. 6.    Time:  20:18: 6
 Units: L = cm   , T = hours, M = mmol 



                               Node( 32)

         time         h        theta    Temp   
       1634.5000     -230.36  0.3675   20.000
       1635.0000     -230.62  0.3674   20.000
       1635.5000     -230.84  0.3673   20.000
       1636.0000     -231.05  0.3672   20.000
       1636.5000     -230.83  0.3673   20.000
       1637.0000     -230.15  0.3676   20.000
       1637.5000     -228.94  0.3681   20.000
       1638.0000     -227.25  0.3688   20.000
       1638.5000     -226.59  0.3690   20.000
       1639.0000     -226.78  0.3690   20.000
       1639.5000     -226.76  0.3690   20.000
       1640.0000     -226.45  0.3691   20.000
       1640.5000     -226.18  0.3692   20.000
       1641.0000     -225.99  0.3693   20.000
       1641.5000     -226.39  0.3691   20.000
       1642.0000     -227.20  0.3688   20.000
       1642.5000     -227.68  0.3686   20.000
       1643.0000     -227.77  0.3685   20.000
       1643.5000     -226.86  0.3689   20.000
       1644.0000     -224.99  0.3697   20.000
       1644.5000     -223.48  0.3703   20.000
       1645.0000     -222.50  0.3707   20.000
       1645.5000     -222.17  0.3708   20.000
       1646.0000     -222.40  0.3708   20.000
       1646.5000     -223.17  0.3704   20.000
       1647.0000     -224.24  0.3700   20.000
       1647.5000     -225.28  0.3696   20.000
       1648.0000     -226.27  0.3692   20.000
       1648.5000     -227.10  0.3688   20.000
       1649.0000     -227.87  0.3685   20.000
       1649.5000     -228.08  0.3684   20.000
       1650.0000     -227.72  0.3686   20.000
       1650.5000     -227.76  0.3686   20.000
       1651.0000     -228.21  0.3684   20.000
       1651.5000     -227.81  0.3685   20.000
       1652.0000     -226.47  0.3691   20.000
       1652.5000     -226.00  0.3693   20.000
       1653.0000     -226.34  0.3692   20.000
       1653.5000     -226.88  0.3689   20.000
       1654.0000     -227.49  0.3687   20.000
       1654.5000     -228.11  0.3684   20.000
       1655.0000     -228.71  0.3682   20.000
       1655.5000     -229.26  0.3679   20.000
       1656.0000     -229.77  0.3677   20.000
       1656.5000     -230.24  0.3675   20.000
       1657.0000     -230.68  0.3674   20.000
       1657.5000     -231.06  0.3672   20.000
       1658.0000     -231.42  0.3670   20.000
       1658.5000     -231.77  0.3669   20.000
       1659.0000     -232.10  0.3668   20.000
       1659.5000     -232.40  0.3666   20.000
       1660.0000     -232.69  0.3665   20.000
       1660.5000     -232.56  0.3666   20.000
       1661.0000     -231.96  0.3668   20.000
       1661.5000     -231.76  0.3669   20.000
       1662.0000     -231.98  0.3668   20.000
       1662.5000     -232.29  0.3667   20.000
       1663.0000     -232.63  0.3666   20.000
       1663.5000     -233.05  0.3664   20.000
       1664.0000     -233.47  0.3662   20.000
       1664.5000     -233.99  0.3660   20.000
       1665.0000     -234.52  0.3658   20.000
       1665.5000     -232.22  0.3667   20.000
       1666.0000     -226.33  0.3691   20.000
       1666.5000     -223.99  0.3701   20.000
       1667.0000     -224.64  0.3698   20.000
       1667.5000     -226.08  0.3693   20.000
       1668.0000     -227.58  0.3686   20.000
       1668.5000     -229.09  0.3680   20.000
       1669.0000     -230.51  0.3674   20.000
       1669.5000     -232.26  0.3667   20.000
       1670.0000     -234.16  0.3659   20.000
       1670.5000     -235.77  0.3653   20.000
       1671.0000     -237.15  0.3647   20.000
       1671.5000     -238.55  0.3641   20.000
       1672.0000     -239.90  0.3636   20.000
       1672.5000     -240.92  0.3632   20.000
       1673.0000     -241.67  0.3628   20.000
       1673.5000     -242.05  0.3627   20.000
       1674.0000     -242.15  0.3626   20.000
       1674.5000     -242.13  0.3627   20.000
       1675.0000     -242.06  0.3627   20.000
       1675.5000     -241.95  0.3627   20.000
       1676.0000     -241.84  0.3628   20.000
       1676.5000     -241.73  0.3628   20.000
       1677.0000     -241.65  0.3629   20.000
       1677.5000     -241.58  0.3629   20.000
       1678.0000     -241.53  0.3629   20.000
       1678.5000     -241.49  0.3629   20.000
       1679.0000     -241.47  0.3629   20.000
       1679.5000     -241.46  0.3629   20.000
       1680.0000     -241.46  0.3629   20.000
       1680.5000     -241.47  0.3629   20.000
       1681.0000     -241.49  0.3629   20.000
       1681.5000     -241.54  0.3629   20.000
       1682.0000     -241.60  0.3629   20.000
       1682.5000     -241.75  0.3628   20.000
       1683.0000     -241.93  0.3627   20.000
       1683.5000     -242.23  0.3626   20.000
       1684.0000     -242.55  0.3625   20.000
       1684.5000     -242.91  0.3623   20.000
       1685.0000     -243.27  0.3622   20.000
       1685.5000     -243.70  0.3620   20.000
       1686.0000     -244.14  0.3618   20.000
       1686.5000     -244.52  0.3617   20.000
       1687.0000     -244.86  0.3615   20.000
       1687.5000     -245.33  0.3614   20.000
       1688.0000     -245.83  0.3611   20.000
       1688.5000     -246.29  0.3610   20.000
       1689.0000     -246.71  0.3608   20.000
       1689.5000     -246.74  0.3608   20.000
       1690.0000     -246.28  0.3610   20.000
       1690.5000     -246.18  0.3610   20.000
       1691.0000     -246.50  0.3609   20.000
       1691.5000     -246.88  0.3607   20.000
       1692.0000     -247.30  0.3605   20.000
       1692.5000     -247.72  0.3604   20.000
       1693.0000     -248.13  0.3602   20.000
       1693.5000     -248.61  0.3600   20.000
       1694.0000     -249.12  0.3598   20.000
       1694.5000     -249.55  0.3597   20.000
       1695.0000     -249.95  0.3595   20.000
       1695.5000     -249.57  0.3597   20.000
       1696.0000     -248.17  0.3602   20.000
       1696.5000     -246.92  0.3607   20.000
       1697.0000     -246.15  0.3610   20.000
       1697.5000     -245.92  0.3611   20.000
       1698.0000     -246.13  0.3610   20.000
       1698.5000     -246.43  0.3609   20.000
       1699.0000     -246.76  0.3608   20.000
       1699.5000     -247.07  0.3606   20.000
       1700.0000     -247.36  0.3605   20.000
       1700.5000     -247.24  0.3606   20.000
       1701.0000     -246.59  0.3608   20.000
       1701.5000     -245.84  0.3611   20.000
       1702.0000     -245.11  0.3614   20.000
       1702.5000     -244.00  0.3619   20.000
       1703.0000     -242.43  0.3625   20.000
       1703.5000     -239.94  0.3636   20.000
       1704.0000     -236.48  0.3650   20.000
       1704.5000     -234.98  0.3656   20.000
       1705.0000     -235.21  0.3655   20.000
       1705.5000     -235.91  0.3652   20.000
       1706.0000     -236.65  0.3649   20.000
       1706.5000     -237.37  0.3646   20.000
       1707.0000     -238.05  0.3643   20.000
       1707.5000     -238.67  0.3641   20.000
       1708.0000     -239.24  0.3638   20.000
       1708.5000     -239.75  0.3636   20.000
       1709.0000     -240.22  0.3634   20.000
       1709.5000     -240.66  0.3633   20.000
       1710.0000     -241.07  0.3631   20.000
       1710.5000     -241.51  0.3629   20.000
       1711.0000     -241.94  0.3627   20.000
       1711.5000     -242.44  0.3625   20.000
       1712.0000     -242.94  0.3623   20.000
       1712.5000     -243.70  0.3620   20.000
       1713.0000     -244.62  0.3616   20.000
       1713.5000     -245.68  0.3612   20.000
       1714.0000     -246.79  0.3608   20.000
       1714.5000     -248.30  0.3601   20.000
       1715.0000     -250.05  0.3595   20.000
       1715.5000     -252.06  0.3587   20.000
       1716.0000     -254.19  0.3579   20.000
       1716.5000     -256.28  0.3571   20.000
       1717.0000     -258.29  0.3563   20.000
       1717.5000     -260.14  0.3556   20.000
       1718.0000     -261.83  0.3549   20.000
       1718.5000     -263.29  0.3543   20.000
       1719.0000     -264.56  0.3539   20.000
       1719.5000     -265.64  0.3534   20.000
       1720.0000     -266.63  0.3531   20.000
       1720.5000     -267.24  0.3528   20.000
       1721.0000     -267.54  0.3527   20.000
       1721.5000     -267.48  0.3527   20.000
       1722.0000     -267.11  0.3529   20.000
       1722.5000     -266.72  0.3530   20.000
       1723.0000     -266.29  0.3532   20.000
       1723.5000     -265.86  0.3534   20.000
       1724.0000     -265.45  0.3535   20.000
       1724.5000     -265.04  0.3537   20.000
       1725.0000     -264.65  0.3538   20.000
       1725.5000     -264.29  0.3540   20.000
       1726.0000     -263.95  0.3541   20.000
       1726.5000     -263.64  0.3542   20.000
       1727.0000     -263.36  0.3543   20.000
       1727.5000     -263.10  0.3544   20.000
       1728.0000     -262.86  0.3545   20.000
       1728.5000     -262.64  0.3546   20.000
       1729.0000     -262.44  0.3547   20.000
       1729.5000     -262.25  0.3548   20.000
       1730.0000     -262.08  0.3548   20.000
       1730.5000     -261.92  0.3549   20.000
       1731.0000     -261.78  0.3549   20.000
       1731.5000     -261.64  0.3550   20.000
       1732.0000     -261.52  0.3550   20.000
       1732.5000     -261.41  0.3551   20.000
       1733.0000     -261.30  0.3551   20.000
       1733.5000     -261.21  0.3552   20.000
       1734.0000     -261.12  0.3552   20.000
       1734.5000     -261.04  0.3552   20.000
       1735.0000     -260.96  0.3553   20.000
       1735.5000     -261.11  0.3552   20.000
       1736.0000     -261.42  0.3551   20.000
       1736.5000     -262.00  0.3548   20.000
       1737.0000     -262.80  0.3545   20.000
       1737.5000     -263.86  0.3541   20.000
       1738.0000     -265.10  0.3537   20.000
       1738.5000     -266.61  0.3531   20.000
       1739.0000     -268.33  0.3524   20.000
       1739.5000     -270.21  0.3517   20.000
       1740.0000     -272.12  0.3509   20.000
       1740.5000     -274.19  0.3501   20.000
       1741.0000     -276.33  0.3493   20.000
       1741.5000     -278.33  0.3485   20.000
       1742.0000     -280.14  0.3478   20.000
       1742.5000     -281.63  0.3473   20.000
       1743.0000     -282.80  0.3468   20.000
       1743.5000     -283.66  0.3465   20.000
       1744.0000     -284.24  0.3462   20.000
       1744.5000     -284.30  0.3462   20.000
       1745.0000     -283.42  0.3466   20.000
       1745.5000     -282.09  0.3471   20.000
       1746.0000     -280.64  0.3476   20.000
       1746.5000     -278.28  0.3486   20.000
       1747.0000     -274.25  0.3501   20.000
       1747.5000     -271.29  0.3513   20.000
       1748.0000     -270.18  0.3517   20.000
       1748.5000     -269.93  0.3518   20.000
       1749.0000     -269.87  0.3518   20.000
       1749.5000     -269.59  0.3519   20.000
       1750.0000     -268.85  0.3522   20.000
       1750.5000     -268.33  0.3524   20.000
       1751.0000     -268.22  0.3525   20.000
       1751.5000     -268.27  0.3524   20.000
       1752.0000     -268.39  0.3524   20.000
       1752.5000     -268.58  0.3523   20.000
       1753.0000     -268.80  0.3522   20.000
       1753.5000     -269.01  0.3521   20.000
       1754.0000     -269.20  0.3521   20.000
       1754.5000     -269.42  0.3520   20.000
       1755.0000     -269.63  0.3519   20.000
       1755.5000     -269.85  0.3518   20.000
       1756.0000     -270.07  0.3517   20.000
       1756.5000     -270.31  0.3516   20.000
       1757.0000     -270.55  0.3515   20.000
       1757.5000     -270.81  0.3514   20.000
       1758.0000     -271.07  0.3513   20.000
       1758.5000     -271.34  0.3512   20.000
       1759.0000     -271.59  0.3511   20.000
       1759.5000     -271.90  0.3510   20.000
       1760.0000     -272.21  0.3509   20.000
       1760.5000     -272.65  0.3507   20.000
       1761.0000     -273.13  0.3505   20.000
       1761.5000     -273.81  0.3503   20.000
       1762.0000     -274.60  0.3500   20.000
       1762.5000     -275.73  0.3495   20.000
       1763.0000     -277.13  0.3490   20.000
       1763.5000     -278.58  0.3484   20.000
       1764.0000     -280.00  0.3479   20.000
       1764.5000     -281.50  0.3473   20.000
       1765.0000     -283.03  0.3467   20.000
       1765.5000     -284.43  0.3462   20.000
       1766.0000     -285.69  0.3457   20.000
       1766.5000     -286.81  0.3453   20.000
       1767.0000     -287.77  0.3450   20.000
       1767.5000     -288.60  0.3447   20.000
       1768.0000     -289.34  0.3444   20.000
       1768.5000     -289.95  0.3442   20.000
       1769.0000     -290.50  0.3440   20.000
       1769.5000     -290.89  0.3439   20.000
       1770.0000     -291.18  0.3438   20.000
       1770.5000     -291.30  0.3437   20.000
       1771.0000     -291.29  0.3437   20.000
       1771.5000     -291.16  0.3438   20.000
       1772.0000     -290.98  0.3438   20.000
       1772.5000     -290.75  0.3439   20.000
       1773.0000     -290.51  0.3440   20.000
       1773.5000     -290.24  0.3441   20.000
       1774.0000     -289.95  0.3442   20.000
       1774.5000     -289.61  0.3443   20.000
       1775.0000     -289.26  0.3444   20.000
       1775.5000     -288.90  0.3446   20.000
       1776.0000     -288.56  0.3447   20.000
       1776.5000     -288.24  0.3448   20.000
       1777.0000     -287.93  0.3449   20.000
       1777.5000     -287.63  0.3450   20.000
       1778.0000     -287.35  0.3451   20.000
       1778.5000     -287.06  0.3452   20.000
       1779.0000     -286.77  0.3453   20.000
       1779.5000     -286.52  0.3454   20.000
       1780.0000     -286.30  0.3455   20.000
       1780.5000     -286.08  0.3456   20.000
       1781.0000     -285.88  0.3457   20.000
       1781.5000     -285.68  0.3457   20.000
       1782.0000     -285.50  0.3458   20.000
       1782.5000     -285.32  0.3459   20.000
       1783.0000     -285.15  0.3459   20.000
       1783.5000     -285.08  0.3459   20.000
       1784.0000     -285.06  0.3459   20.000
       1784.5000     -285.14  0.3459   20.000
       1785.0000     -285.27  0.3459   20.000
       1785.5000     -285.60  0.3458   20.000
       1786.0000     -286.09  0.3456   20.000
       1786.5000     -286.68  0.3454   20.000
       1787.0000     -287.32  0.3451   20.000
       1787.5000     -288.06  0.3449   20.000
       1788.0000     -288.83  0.3446   20.000
       1788.5000     -289.74  0.3443   20.000
       1789.0000     -290.74  0.3439   20.000
       1789.5000     -291.77  0.3436   20.000
       1790.0000     -292.80  0.3432   20.000
       1790.5000     -293.70  0.3429   20.000
       1791.0000     -294.46  0.3426   20.000
       1791.5000     -295.12  0.3424   20.000
       1792.0000     -295.71  0.3421   20.000
       1792.5000     -296.11  0.3420   20.000
       1793.0000     -296.36  0.3419   20.000
       1793.5000     -296.41  0.3419   20.000
       1794.0000     -296.28  0.3419   20.000
       1794.5000     -296.02  0.3420   20.000
       1795.0000     -295.69  0.3421   20.000
       1795.5000     -295.29  0.3423   20.000
       1796.0000     -294.88  0.3424   20.000
       1796.5000     -294.44  0.3426   20.000
       1797.0000     -294.02  0.3427   20.000
       1797.5000     -293.60  0.3429   20.000
       1798.0000     -293.21  0.3430   20.000
       1798.5000     -292.83  0.3432   20.000
       1799.0000     -292.47  0.3433   20.000
       1799.5000     -292.12  0.3434   20.000
       1800.0000     -291.80  0.3435   20.000
       1800.5000     -291.49  0.3437   20.000
       1801.0000     -291.20  0.3438   20.000
       1801.5000     -290.91  0.3439   20.000
       1802.0000     -290.65  0.3440   20.000
       1802.5000     -290.39  0.3440   20.000
       1803.0000     -290.15  0.3441   20.000
       1803.5000     -289.92  0.3442   20.000
       1804.0000     -289.69  0.3443   20.000
       1804.5000     -289.48  0.3444   20.000
       1805.0000     -289.27  0.3444   20.000
       1805.5000     -289.08  0.3445   20.000
       1806.0000     -288.89  0.3446   20.000
       1806.5000     -288.70  0.3446   20.000
       1807.0000     -288.53  0.3447   20.000
       1807.5000     -288.52  0.3447   20.000
       1808.0000     -288.64  0.3447   20.000
       1808.5000     -289.17  0.3445   20.000
       1809.0000     -290.03  0.3442   20.000
       1809.5000     -291.19  0.3438   20.000
       1810.0000     -292.45  0.3433   20.000
       1810.5000     -293.94  0.3428   20.000
       1811.0000     -295.56  0.3422   20.000
       1811.5000     -297.31  0.3416   20.000
       1812.0000     -299.10  0.3409   20.000
       1812.5000     -300.89  0.3403   20.000
       1813.0000     -302.64  0.3397   20.000
       1813.5000     -304.31  0.3391   20.000
       1814.0000     -305.93  0.3385   20.000
       1814.5000     -307.46  0.3379   20.000
       1815.0000     -308.92  0.3374   20.000
       1815.5000     -310.12  0.3370   20.000
       1816.0000     -311.05  0.3367   20.000
       1816.5000     -311.72  0.3364   20.000
       1817.0000     -312.17  0.3363   20.000
       1817.5000     -312.39  0.3362   20.000
       1818.0000     -312.35  0.3362   20.000
       1818.5000     -312.09  0.3363   20.000
       1819.0000     -311.62  0.3365   20.000
       1819.5000     -311.12  0.3366   20.000
       1820.0000     -310.61  0.3368   20.000
       1820.5000     -310.15  0.3370   20.000
       1821.0000     -309.72  0.3371   20.000
       1821.5000     -309.37  0.3373   20.000
       1822.0000     -309.07  0.3374   20.000
       1822.5000     -308.79  0.3375   20.000
       1823.0000     -308.53  0.3376   20.000
       1823.5000     -308.24  0.3377   20.000
       1824.0000     -307.94  0.3378   20.000
       1824.5000     -307.60  0.3379   20.000
       1825.0000     -307.25  0.3380   20.000
       1825.5000     -306.85  0.3382   20.000
       1826.0000     -306.44  0.3383   20.000
       1826.5000     -306.01  0.3385   20.000
       1827.0000     -305.59  0.3386   20.000
       1827.5000     -305.17  0.3388   20.000
       1828.0000     -304.76  0.3389   20.000
       1828.5000     -304.38  0.3391   20.000
       1829.0000     -304.02  0.3392   20.000
       1829.5000     -303.66  0.3393   20.000
       1830.0000     -303.32  0.3394   20.000
       1830.5000     -302.99  0.3395   20.000
       1831.0000     -302.67  0.3397   20.000
       1831.5000     -302.51  0.3397   20.000
       1832.0000     -302.51  0.3397   20.000
       1832.5000     -302.83  0.3396   20.000
       1833.0000     -303.46  0.3394   20.000
       1833.5000     -304.38  0.3390   20.000
       1834.0000     -305.58  0.3386   20.000
       1834.5000     -307.14  0.3381   20.000
       1835.0000     -308.99  0.3374   20.000
       1835.5000     -311.15  0.3366   20.000
       1836.0000     -313.54  0.3358   20.000
       1836.5000     -316.01  0.3349   20.000
       1837.0000     -318.48  0.3340   20.000
       1837.5000     -320.85  0.3332   20.000
       1838.0000     -323.08  0.3324   20.000
       1838.5000     -325.17  0.3316   20.000
       1839.0000     -327.08  0.3309   20.000
       1839.5000     -328.85  0.3304   20.000
       1840.0000     -330.45  0.3298   20.000
       1840.5000     -331.80  0.3294   20.000
       1841.0000     -332.82  0.3291   20.000
       1841.5000     -333.40  0.3289   20.000
       1842.0000     -333.53  0.3288   20.000
       1842.5000     -333.26  0.3289   20.000
       1843.0000     -332.75  0.3291   20.000
       1843.5000     -332.06  0.3293   20.000
       1844.0000     -331.27  0.3296   20.000
       1844.5000     -330.42  0.3299   20.000
       1845.0000     -329.55  0.3301   20.000
       1845.5000     -328.68  0.3304   20.000
       1846.0000     -327.83  0.3307   20.000
       1846.5000     -327.00  0.3310   20.000
       1847.0000     -326.21  0.3313   20.000
       1847.5000     -325.45  0.3315   20.000
       1848.0000     -324.72  0.3318   20.000
       1848.5000     -324.02  0.3320   20.000
       1849.0000     -323.35  0.3323   20.000
       1849.5000     -322.72  0.3325   20.000
       1850.0000     -322.10  0.3327   20.000
       1850.5000     -321.52  0.3329   20.000
       1851.0000     -320.95  0.3331   20.000
       1851.5000     -320.42  0.3333   20.000
       1852.0000     -319.90  0.3335   20.000
       1852.5000     -319.40  0.3337   20.000
       1853.0000     -318.92  0.3339   20.000
       1853.5000     -318.46  0.3340   20.000
       1854.0000     -318.02  0.3342   20.000
       1854.5000     -317.59  0.3343   20.000
       1855.0000     -317.18  0.3345   20.000
       1855.5000     -316.91  0.3346   20.000
       1856.0000     -316.74  0.3346   20.000
       1856.5000     -316.75  0.3346   20.000
       1857.0000     -316.83  0.3346   20.000
       1857.5000     -317.11  0.3345   20.000
       1858.0000     -317.55  0.3344   20.000
       1858.5000     -318.56  0.3340   20.000
       1859.0000     -320.14  0.3334   20.000
       1859.5000     -322.16  0.3327   20.000
       1860.0000     -324.36  0.3319   20.000
       1860.5000     -326.91  0.3310   20.000
       1861.0000     -329.73  0.3301   20.000
       1861.5000     -332.62  0.3291   20.000
       1862.0000     -335.50  0.3282   20.000
       1862.5000     -338.24  0.3273   20.000
       1863.0000     -340.82  0.3265   20.000
       1863.5000     -343.15  0.3257   20.000
       1864.0000     -345.24  0.3251   20.000
       1864.5000     -347.04  0.3245   20.000
       1865.0000     -348.53  0.3240   20.000
       1865.5000     -349.63  0.3236   20.000
       1866.0000     -350.30  0.3234   20.000
       1866.5000     -350.58  0.3233   20.000
       1867.0000     -350.54  0.3233   20.000
       1867.5000     -350.20  0.3235   20.000
       1868.0000     -349.62  0.3236   20.000
       1868.5000     -348.89  0.3239   20.000
       1869.0000     -348.04  0.3242   20.000
       1869.5000     -347.16  0.3244   20.000
       1870.0000     -346.26  0.3247   20.000
       1870.5000     -345.40  0.3250   20.000
       1871.0000     -344.56  0.3253   20.000
       1871.5000     -343.75  0.3255   20.000
       1872.0000     -342.96  0.3258   20.000
       1872.5000     -342.16  0.3261   20.000
       1873.0000     -341.36  0.3263   20.000
       1873.5000     -340.57  0.3266   20.000
       1874.0000     -339.80  0.3268   20.000
       1874.5000     -339.04  0.3271   20.000
       1875.0000     -338.30  0.3273   20.000
       1875.5000     -337.59  0.3275   20.000
       1876.0000     -336.90  0.3278   20.000
       1876.5000     -336.23  0.3280   20.000
       1877.0000     -335.58  0.3282   20.000
       1877.5000     -334.96  0.3284   20.000
       1878.0000     -334.35  0.3286   20.000
       1878.5000     -333.77  0.3288   20.000
       1879.0000     -333.20  0.3290   20.000
       1879.5000     -332.83  0.3291   20.000
       1880.0000     -332.68  0.3291   20.000
       1880.5000     -332.89  0.3291   20.000
       1881.0000     -333.48  0.3289   20.000
       1881.5000     -334.53  0.3285   20.000
       1882.0000     -335.99  0.3281   20.000
       1882.5000     -337.82  0.3275   20.000
       1883.0000     -339.96  0.3268   20.000
       1883.5000     -342.31  0.3260   20.000
       1884.0000     -344.81  0.3252   20.000
       1884.5000     -347.44  0.3244   20.000
       1885.0000     -350.17  0.3235   20.000
       1885.5000     -352.94  0.3226   20.000
       1886.0000     -355.70  0.3217   20.000
       1886.5000     -358.38  0.3208   20.000
       1887.0000     -360.97  0.3200   20.000
       1887.5000     -363.37  0.3192   20.000
       1888.0000     -365.53  0.3185   20.000
       1888.5000     -367.39  0.3179   20.000
       1889.0000     -368.88  0.3174   20.000
       1889.5000     -369.94  0.3171   20.000
       1890.0000     -370.53  0.3169   20.000
       1890.5000     -370.63  0.3168   20.000
       1891.0000     -370.46  0.3169   20.000
       1891.5000     -369.92  0.3171   20.000
       1892.0000     -369.23  0.3173   20.000
       1892.5000     -368.37  0.3176   20.000
       1893.0000     -367.42  0.3179   20.000
       1893.5000     -366.40  0.3182   20.000
       1894.0000     -365.37  0.3186   20.000
       1894.5000     -364.32  0.3189   20.000
       1895.0000     -363.28  0.3192   20.000
       1895.5000     -362.26  0.3196   20.000
       1896.0000     -361.26  0.3199   20.000
       1896.5000     -360.30  0.3202   20.000
       1897.0000     -359.36  0.3205   20.000
       1897.5000     -358.46  0.3208   20.000
       1898.0000     -357.58  0.3211   20.000
       1898.5000     -356.73  0.3214   20.000
       1899.0000     -355.90  0.3216   20.000
       1899.5000     -355.09  0.3219   20.000
       1900.0000     -354.31  0.3221   20.000
       1900.5000     -353.55  0.3224   20.000
       1901.0000     -352.81  0.3226   20.000
       1901.5000     -352.10  0.3228   20.000
       1902.0000     -351.40  0.3231   20.000
       1902.5000     -350.72  0.3233   20.000
       1903.0000     -350.05  0.3235   20.000
       1903.5000     -349.55  0.3237   20.000
       1904.0000     -349.27  0.3238   20.000
       1904.5000     -349.31  0.3237   20.000
       1905.0000     -349.75  0.3236   20.000
       1905.5000     -350.62  0.3233   20.000
       1906.0000     -351.87  0.3229   20.000
       1906.5000     -353.56  0.3224   20.000
       1907.0000     -355.65  0.3217   20.000
       1907.5000     -358.05  0.3209   20.000
       1908.0000     -360.68  0.3201   20.000
       1908.5000     -363.49  0.3192   20.000
       1909.0000     -366.44  0.3182   20.000
       1909.5000     -369.45  0.3172   20.000
       1910.0000     -372.49  0.3163   20.000
       1910.5000     -375.48  0.3153   20.000
       1911.0000     -378.33  0.3144   20.000
       1911.5000     -380.97  0.3137   20.000
       1912.0000     -383.34  0.3130   20.000
       1912.5000     -385.41  0.3124   20.000
       1913.0000     -387.14  0.3119   20.000
       1913.5000     -388.48  0.3115   20.000
       1914.0000     -389.37  0.3113   20.000
       1914.5000     -389.80  0.3111   20.000
       1915.0000     -389.76  0.3111   20.000
       1915.5000     -389.34  0.3113   20.000
       1916.0000     -388.69  0.3114   20.000
       1916.5000     -387.84  0.3117   20.000
       1917.0000     -386.86  0.3120   20.000
       1917.5000     -385.80  0.3123   20.000
       1918.0000     -384.69  0.3126   20.000
       1918.5000     -383.56  0.3129   20.000
       1919.0000     -382.41  0.3133   20.000
       1919.5000     -381.27  0.3136   20.000
       1920.0000     -380.15  0.3139   20.000
       1920.5000     -379.04  0.3142   20.000
       1921.0000     -377.96  0.3145   20.000
       1921.5000     -376.90  0.3148   20.000
       1922.0000     -375.87  0.3152   20.000
       1922.5000     -374.87  0.3155   20.000
       1923.0000     -373.90  0.3158   20.000
       1923.5000     -372.95  0.3161   20.000
       1924.0000     -372.04  0.3164   20.000
       1924.5000     -371.15  0.3167   20.000
       1925.0000     -370.29  0.3170   20.000
       1925.5000     -369.45  0.3172   20.000
       1926.0000     -368.64  0.3175   20.000
       1926.5000     -367.85  0.3178   20.000
       1927.0000     -367.08  0.3180   20.000
       1927.5000     -366.39  0.3182   20.000
       1928.0000     -365.79  0.3184   20.000
       1928.5000     -365.30  0.3186   20.000
       1929.0000     -364.88  0.3187   20.000
       1929.5000     -364.58  0.3188   20.000
       1930.0000     -364.39  0.3189   20.000
       1930.5000     -364.39  0.3189   20.000
       1931.0000     -364.64  0.3188   20.000
       1931.5000     -365.27  0.3186   20.000
       1932.0000     -366.31  0.3183   20.000
       1932.5000     -367.71  0.3178   20.000
       1933.0000     -369.39  0.3173   20.000
       1933.5000     -371.23  0.3167   20.000
       1934.0000     -373.12  0.3161   20.000
       1934.5000     -375.04  0.3154   20.000
       1935.0000     -376.96  0.3148   20.000
       1935.5000     -378.84  0.3143   20.000
       1936.0000     -380.63  0.3138   20.000
       1936.5000     -382.26  0.3133   20.000
       1937.0000     -383.66  0.3129   20.000
       1937.5000     -384.76  0.3126   20.000
       1938.0000     -385.55  0.3124   20.000
       1938.5000     -386.02  0.3122   20.000
       1939.0000     -386.29  0.3121   20.000
       1939.5000     -386.33  0.3121   20.000
       1940.0000     -386.23  0.3122   20.000
       1940.5000     -385.99  0.3122   20.000
       1941.0000     -385.66  0.3123   20.000
       1941.5000     -385.24  0.3124   20.000
       1942.0000     -384.77  0.3126   20.000
       1942.5000     -384.24  0.3127   20.000
       1943.0000     -383.68  0.3129   20.000
       1943.5000     -383.14  0.3130   20.000
       1944.0000     -382.65  0.3132   20.000
       1944.5000     -382.18  0.3133   20.000
       1945.0000     -381.73  0.3135   20.000
       1945.5000     -381.29  0.3136   20.000
       1946.0000     -380.85  0.3137   20.000
       1946.5000     -380.39  0.3138   20.000
       1947.0000     -379.93  0.3140   20.000
       1947.5000     -379.45  0.3141   20.000
       1948.0000     -378.98  0.3142   20.000
       1948.5000     -378.50  0.3144   20.000
       1949.0000     -378.02  0.3145   20.000
       1949.5000     -377.54  0.3147   20.000
       1950.0000     -377.06  0.3148   20.000
       1950.5000     -376.57  0.3149   20.000
       1951.0000     -376.09  0.3151   20.000
       1951.5000     -375.69  0.3152   20.000
       1952.0000     -375.42  0.3153   20.000
       1952.5000     -375.29  0.3153   20.000
       1953.0000     -375.33  0.3153   20.000
       1953.5000     -375.53  0.3153   20.000
       1954.0000     -375.93  0.3151   20.000
       1954.5000     -376.41  0.3150   20.000
       1955.0000     -376.97  0.3148   20.000
       1955.5000     -377.66  0.3146   20.000
       1956.0000     -378.50  0.3144   20.000
       1956.5000     -379.44  0.3141   20.000
       1957.0000     -380.42  0.3138   20.000
       1957.5000     -380.99  0.3137   20.000
       1958.0000     -379.18  0.3142   20.000
       1958.5000     -375.75  0.3152   20.000
       1959.0000     -372.87  0.3161   20.000
       1959.5000     -370.79  0.3168   20.000
       1960.0000     -369.25  0.3173   20.000
       1960.5000     -367.50  0.3179   20.000
       1961.0000     -364.36  0.3189   20.000
       1961.5000     -351.50  0.3230   20.000
       1962.0000     -297.76  0.3414   20.000
       1962.5000     -253.94  0.3580   20.000
       1963.0000     -231.90  0.3669   20.000
       1963.5000     -227.90  0.3685   20.000
       1964.0000     -232.63  0.3666   20.000
       1964.5000     -237.86  0.3644   20.000
